"","common name","scientific name","kingdom","phylum","class","order","family","genus","longitude","latitude","ssp","Depth method","S Thermal safety margin","S Conservation status","S Vertical habitat","S Cumulative impacts","AC Habitat fragmentation","AC Geographic range extent","AC Maximum body length","AC Thermal habitat availability","E Time of climate emergence","E Thermal habitat loss","E Fraction of species lost","E Climate velocity","Sensitivity","Sensitivity SD","Adaptive capacity","Adaptive capacity SD","Exposure","Exposure SD","Vulnerability","Vulnerability SD","S Thermal safety margin risk","S Conservation status risk","S Vertical habitat risk","S Cumulative impacts risk","AC Habitat fragmentation risk","AC Geographic range extent risk","AC Maximum body length risk","AC Thermal habitat availability risk","E Time of climate emergence risk","E Thermal habitat loss risk","E Fraction of species lost risk","E Climate velocity risk","Sensitivity risk","Adaptive capacity risk","Exposure risk","Overall Risk"
"1841","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-52.375,53.375,"SSP1-2.6","SST",0.015660393,0,0.056243542,0.71005513,0.991342046,0.098091961,0.502202025,0.292510174,0.069483451,0.151061146,0.236092785,0.120369583,0.195489766,0.343861346,0.471036551,0.384121695,0.144251741,0.069861291,0.284318189,0.696163783,"Low","Low","Low","Critical","Low","Critical","High","Critical","Low","Low","Moderate","Moderate","Low","High","Low","Moderate"
"1842","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-52.125,53.375,"SSP1-2.6","SST",0.016143703,0,0.034735259,0.715188987,0.991342046,0.098091961,0.502202025,0.320408311,0.069483451,0.151061146,0.228289918,0.000112281,0.191516987,0.349403023,0.478011086,0.380031162,0.112236699,0.098953546,0.31261583,0.406987146,"Low","Low","Low","Critical","Low","Critical","High","High","Low","Low","Moderate","Low","Low","High","Low","Moderate"
"1843","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-51.875,53.375,"SSP1-2.6","SST",0.01664659,0,0.034735259,0.697107078,0.991342046,0.098091961,0.502202025,0.380180643,0.069483451,0.151061146,0.225240173,0.000724903,0.187122232,0.340285668,0.492954169,0.372876222,0.111627418,0.097533513,0.303150136,0.400937857,"Low","Low","Low","High","Low","Critical","High","High","Low","Low","Moderate","Low","Low","Moderate","Low","Moderate"
"1844","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-51.625,53.375,"SSP1-2.6","SST",0.020075464,0,0.034735259,0.72495196,0.991342046,0.098091961,0.502202025,0.47107972,0.069483451,0.151061146,0.249196791,0.001344759,0.194940671,0.353627604,0.515678938,0.366426433,0.117771537,0.106876454,0.296696628,0.379194683,"Low","Low","Low","Critical","Low","Critical","High","High","Low","Low","Moderate","Low","Low","Moderate","Low","Moderate"
"1845","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-54.375,53.125,"SSP1-2.6","SST",0.020719274,0,0.063418479,0.686923,0.991342046,0.098091961,0.502202025,0.284893585,0.069483451,0.151061146,0.388407918,0.004035398,0.192765188,0.330494947,0.469132404,0.385318683,0.153246978,0.167914531,0.343291972,0.391179688,"Low","Low","Low","High","Low","Critical","High","Critical","Low","Low","Moderate","Low","Low","High","Moderate","Moderate"
"1846","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-54.125,53.125,"SSP1-2.6","SST",0.019795089,0,0.049408371,0.678639309,0.991342046,0.098091961,0.502202025,0.285158302,0.069483451,0.151061146,0.386994486,0.004283617,0.186960692,0.328413937,0.469198583,0.385276512,0.152955675,0.167181286,0.342494383,0.39744641,"Low","Low","Low","High","Low","Critical","High","Critical","Low","Low","Moderate","Low","Low","High","Moderate","Moderate"
"1847","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-53.875,53.125,"SSP1-2.6","SST",0.019762572,0,0.054653262,0.68860631,0.991342046,0.098091961,0.502202025,0.281620095,0.069483451,0.151061146,0.373669502,0.00879042,0.190755536,0.33266875,0.468314032,0.385843538,0.15075113,0.159634975,0.340949306,0.393378534,"Low","Low","Low","High","Low","Critical","High","Critical","Low","Low","Moderate","Low","Low","High","Moderate","Moderate"
"1848","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-53.625,53.125,"SSP1-2.6","SST",0.02007827,0,0.038025285,0.697419269,0.991342046,0.098091961,0.502202025,0.282780682,0.069483451,0.151061146,0.378028082,0.012982693,0.188880706,0.339381305,0.468604178,0.385656742,0.152888843,0.160438158,0.341369854,0.401014536,"Low","Low","Low","High","Low","Critical","High","Critical","Low","Low","Moderate","Low","Low","High","Moderate","Moderate"
"1849","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-53.375,53.125,"SSP1-2.6","SST",0.020338184,0,0.034735259,0.707174498,0.991342046,0.098091961,0.502202025,0.284457186,0.069483451,0.151061146,0.371490153,0.024645731,0.190561985,0.344702998,0.469023305,0.385388293,0.15417012,0.154041187,0.339035605,0.401255267,"Low","Low","Low","Critical","Low","Critical","High","Critical","Low","Low","Moderate","Low","Low","High","Moderate","Moderate"
"1850","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-53.125,53.125,"SSP1-2.6","SST",0.020316101,0,0.034735259,0.720898919,0.991342046,0.098091961,0.502202025,0.290210595,0.069483451,0.151061146,0.374446449,0.011942685,0.19398757,0.351563093,0.470461657,0.384479504,0.151733433,0.159068174,0.341337135,0.402983884,"Low","Low","Low","Critical","Low","Critical","High","Critical","Low","Low","Moderate","Low","Low","High","Moderate","Moderate"
"1851","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-52.875,53.125,"SSP1-2.6","SST",0.019710905,0,0.034735259,0.720808365,0.991342046,0.098091961,0.502202025,0.287845622,0.069483451,0.151061146,0.371381896,0.007443949,0.193813632,0.351617624,0.469870413,0.384850724,0.149842611,0.158971814,0.341799385,0.403972333,"Low","Low","Low","Critical","Low","Critical","High","Critical","Low","Low","Moderate","Low","Low","High","Moderate","Moderate"
"1852","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-52.625,53.125,"SSP1-2.6","SST",0.018601718,0,0.039843342,0.719884258,0.991342046,0.098091961,0.502202025,0.290661679,0.069483451,0.151061146,0.360119521,0.006734605,0.19458233,0.350579391,0.470574428,0.384409071,0.146849681,0.153969184,0.339756576,0.401373292,"Low","Low","Low","Critical","Low","Critical","High","Critical","Low","Low","Moderate","Low","Low","High","Low","Moderate"
"1853","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-52.375,53.125,"SSP1-2.6","SST",0.017050732,0,0.045638665,0.714937674,0.991342046,0.098091961,0.502202025,0.289930704,0.069483451,0.151061146,0.251462627,0.004756375,0.194406768,0.347531067,0.470391684,0.384523266,0.1191909,0.106579569,0.319867051,0.401074783,"Low","Low","Low","Critical","Low","Critical","High","Critical","Low","Low","Moderate","Low","Low","High","Low","Moderate"
"1854","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-52.125,53.125,"SSP1-2.6","SST",0.01658782,0,0.037087892,0.718201035,0.991342046,0.098091961,0.502202025,0.300635636,0.069483451,0.151061146,0.23738557,0.003902379,0.192969187,0.350482984,0.473067917,0.38288237,0.115458136,0.101147141,0.315867448,0.407467823,"Low","Low","Low","Critical","Low","Critical","High","Critical","Low","Low","Moderate","Low","Low","High","Low","Moderate"
"1855","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-51.875,53.125,"SSP1-2.6","SST",0.017018083,0,0.034735259,0.708876963,0.991342046,0.098091961,0.502202025,0.338984134,0.069483451,0.151061146,0.216060661,0.000238284,0.190157576,0.346103591,0.482655041,0.377568822,0.109210885,0.094201231,0.307315995,0.407311042,"Low","Low","Low","Critical","Low","Critical","High","High","Low","Low","Low","Low","Low","High","Low","Moderate"
"1856","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-51.625,53.125,"SSP1-2.6","SST",0.018277002,0,0.034735259,0.701227762,0.991342046,0.098091961,0.502202025,0.406384294,0.069483451,0.151061146,0.217598098,0.001208803,0.188560006,0.342072828,0.499505082,0.370456856,0.109837874,0.09441112,0.298083672,0.398545277,"Low","Low","Low","Critical","Low","Critical","High","High","Low","Low","Low","Low","Low","Moderate","Low","Moderate"
"1857","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-54.375,52.875,"SSP1-2.6","SST",0.024452578,0,0.182858983,0.684184864,0.991342046,0.098091961,0.502202025,0.298300142,0.069483451,0.151061146,0.404169681,0.002390729,0.222874106,0.318042343,0.472484044,0.383234588,0.156776252,0.175775514,0.345780527,0.343028219,"Low","Low","Low","High","Low","Critical","High","Critical","Low","Low","High","Low","Moderate","High","Moderate","Moderate"
"1858","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-54.125,52.875,"SSP1-2.6","SST",0.02218607,0,0.223601919,0.69306675,0.991342046,0.098091961,0.502202025,0.290403607,0.069483451,0.151061146,0.390236017,0.003200896,0.234713685,0.32169836,0.47050991,0.384449352,0.153495377,0.169015276,0.34678428,0.329240163,"Low","Low","Low","High","Low","Critical","High","Critical","Low","Low","Moderate","Low","Moderate","High","Moderate","Moderate"
"1859","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-53.875,52.875,"SSP1-2.6","SST",0.023406466,0,0.034735259,0.707829455,0.991342046,0.098091961,0.502202025,0.286577356,0.069483451,0.151061146,0.385918341,0.006231897,0.191492795,0.344528168,0.469553347,0.385051147,0.153173709,0.166102862,0.343591406,0.403150042,"Low","Low","Low","Critical","Low","Critical","High","Critical","Low","Low","Moderate","Low","Low","High","Moderate","Moderate"
"1860","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-53.625,52.875,"SSP1-2.6","SST",0.025177634,0,0.034735259,0.709840045,0.991342046,0.098091961,0.502202025,0.287704129,0.069483451,0.151061146,0.385918341,0.008944709,0.192438235,0.345245538,0.46983504,0.384873037,0.153851912,0.165306534,0.343204169,0.401732732,"Low","Low","Low","Critical","Low","Critical","High","Critical","Low","Low","Moderate","Low","Low","High","Moderate","Moderate"
"1861","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-53.375,52.875,"SSP1-2.6","SST",0.026415526,0,0.034735259,0.707622242,0.991342046,0.098091961,0.502202025,0.293238879,0.069483451,0.151061146,0.359709522,0.013562366,0.192193257,0.343938252,0.471218728,0.384008959,0.148454121,0.151731993,0.337625107,0.398351479,"Low","Low","Low","Critical","Low","Critical","High","Critical","Low","Low","Moderate","Low","Low","High","Low","Moderate"
"1862","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-53.125,52.875,"SSP1-2.6","SST",0.026657933,0,0.253471461,0.723336759,0.991342046,0.098091961,0.502202025,0.29913739,0.069483451,0.151061146,0.370292592,0.00880984,0.250866538,0.334882275,0.472693356,0.38310795,0.149911757,0.158058531,0.345815761,0.313750742,"Low","Low","Moderate","Critical","Low","Critical","High","Critical","Low","Low","Moderate","Low","Moderate","High","Moderate","Moderate"
"1863","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-52.875,52.875,"SSP1-2.6","SST",0.026881906,0,0.246596964,0.724920185,0.991342046,0.098091961,0.502202025,0.300732549,0.069483451,0.151061146,0.291584307,0.007786997,0.249599764,0.335579998,0.473092145,0.382867825,0.129978975,0.122680247,0.332530047,0.302900112,"Low","Low","Low","Critical","Low","Critical","High","Critical","Low","Low","Moderate","Low","Moderate","High","Low","Moderate"
"1864","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-52.625,52.875,"SSP1-2.6","SST",0.025800336,0,0.209391586,0.724158556,0.991342046,0.098091961,0.502202025,0.297771263,0.069483451,0.151061146,0.291584307,0.00644318,0.239837619,0.336069324,0.472351824,0.383314798,0.129643021,0.123127428,0.331507021,0.318123905,"Low","Low","Low","Critical","Low","Critical","High","Critical","Low","Low","Moderate","Low","Moderate","High","Low","Moderate"
"1865","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-52.375,52.875,"SSP1-2.6","SST",0.023280592,0,0.178708374,0.721506034,0.991342046,0.098091961,0.502202025,0.291610334,0.069483451,0.151061146,0.326084813,0.004939689,0.23087375,0.336570385,0.470811591,0.384261338,0.137892275,0.138979624,0.337269586,0.335960852,"Low","Low","Low","Critical","Low","Critical","High","Critical","Low","Low","Moderate","Low","Moderate","High","Low","Moderate"
"1866","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-52.125,52.875,"SSP1-2.6","SST",0.019985911,0,0.133164788,0.73824387,0.991342046,0.098091961,0.502202025,0.295218698,0.069483451,0.151061146,0.272400059,0.003533122,0.222848642,0.348563834,0.471713682,0.383704246,0.124119444,0.115814721,0.327049336,0.355650123,"Low","Low","Low","Critical","Low","Critical","High","Critical","Low","Low","Moderate","Low","Moderate","High","Low","Moderate"
"1867","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-51.875,52.875,"SSP1-2.6","SST",0.018069029,0,0.034735259,0.732407437,0.991342046,0.098091961,0.502202025,0.312927503,0.069483451,0.151061146,0.242752879,0.005387575,0.196302931,0.357684367,0.476140884,0.381082238,0.117171262,0.102776435,0.315774264,0.407635453,"Low","Low","Low","Critical","Low","Critical","High","High","Low","Low","Moderate","Low","Low","High","Low","Moderate"
"1868","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-51.625,52.875,"SSP1-2.6","SST",0.019291937,0,0.034735259,0.715709309,0.991342046,0.098091961,0.502202025,0.352183247,0.069483451,0.151061146,0.236185295,0.00114014,0.192434126,0.349139399,0.48595482,0.375948867,0.114467508,0.101687383,0.309973234,0.401739158,"Low","Low","Low","Critical","Low","Critical","High","High","Low","Low","Moderate","Low","Low","Moderate","Low","Moderate"
"1869","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-51.375,52.875,"SSP1-2.6","SST",0.020927756,0,0.034735259,0.719572727,0.991342046,0.098091961,0.502202025,0.425408286,0.069483451,0.151061146,0.235260859,0.000756953,0.193808936,0.350799945,0.50426108,0.368982034,0.114140602,0.101461579,0.300305786,0.390348007,"Low","Low","Low","Critical","Low","Critical","High","High","Low","Low","Moderate","Low","Low","Moderate","Low","Moderate"
"1870","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-51.125,52.875,"SSP1-2.6","SST",0.02416446,0,0.034735259,0.732780451,0.991342046,0.098091961,0.502202025,0.523009338,0.069483451,0.151061146,0.261671646,0.001013421,0.197920042,0.356869853,0.528661343,0.365237578,0.120807416,0.112164715,0.291953586,0.361129815,"Low","Low","Low","Critical","Low","Critical","High","High","Low","Low","Moderate","Low","Low","Moderate","Low","Moderate"
"1871","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-54.375,52.625,"SSP1-2.6","SST",0.025885066,0,0.244876813,0.669274713,0.991342046,0.098091961,0.502202025,0.298519464,0.069483451,0.151061146,0.419129245,0.002970613,0.235009148,0.309648259,0.472538874,0.383201374,0.160661114,0.182645006,0.348588793,0.324212383,"Low","Low","Low","High","Low","Critical","High","Critical","Low","Low","High","Low","Moderate","High","Moderate","Moderate"
"1872","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-54.125,52.625,"SSP1-2.6","SST",0.024986239,0,0.289567486,0.682294616,0.991342046,0.098091961,0.502202025,0.299173598,0.069483451,0.151061146,0.408287359,0.003469057,0.249212085,0.317055689,0.472702407,0.383102482,0.158075253,0.177394926,0.350122087,0.312289082,"Low","Low","Moderate","High","Low","Critical","High","Critical","Low","Low","High","Low","Moderate","High","Moderate","Moderate"
"1873","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-53.875,52.625,"SSP1-2.6","SST",0.025826365,0,0.237822195,0.700503337,0.991342046,0.098091961,0.502202025,0.291752351,0.069483451,0.151061146,0.40498309,0.004848916,0.241037974,0.324311631,0.470847096,0.384239267,0.157594151,0.175440939,0.349584428,0.326033462,"Low","Low","Low","Critical","Low","Critical","High","Critical","Low","Low","High","Low","Moderate","High","Moderate","Moderate"
"1874","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-53.625,52.625,"SSP1-2.6","SST",0.028089569,0,0.091812384,0.721884532,0.991342046,0.098091961,0.502202025,0.297063317,0.069483451,0.151061146,0.397721562,0.009469192,0.210446621,0.343115478,0.472174837,0.383422424,0.156933838,0.170691348,0.344926181,0.376147841,"Low","Low","Low","Critical","Low","Critical","High","Critical","Low","Low","High","Low","Low","High","Moderate","Moderate"
"1875","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-53.375,52.625,"SSP1-2.6","SST",0.030023738,0,0.099033607,0.729433562,0.991342046,0.098091961,0.502202025,0.299800987,0.069483451,0.151061146,0.381989604,0.006323364,0.214622727,0.345702542,0.472859255,0.383007873,0.152214391,0.164242279,0.34335855,0.371808998,"Low","Low","Low","Critical","Low","Critical","High","Critical","Low","Low","Moderate","Low","Low","High","Moderate","Moderate"
"1876","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-53.125,52.625,"SSP1-2.6","SST",0.031261895,0,0.225664932,0.733615871,0.991342046,0.098091961,0.502202025,0.310622328,0.069483451,0.151061146,0.397248335,0.01165955,0.247635674,0.339018438,0.47556459,0.381412931,0.15736312,0.169840119,0.347628259,0.324230209,"Low","Low","Low","Critical","Low","Critical","High","High","Low","Low","High","Low","Moderate","High","Moderate","Moderate"
"1877","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-52.875,52.625,"SSP1-2.6","SST",0.032643883,0,0.215887034,0.730690978,0.991342046,0.098091961,0.502202025,0.316472084,0.069483451,0.151061146,0.31456242,0.116307349,0.244805474,0.337571355,0.477027029,0.380579993,0.162853591,0.106519429,0.317088093,0.386819864,"Low","Low","Low","Critical","Low","Critical","High","High","Low","Low","Moderate","Moderate","Moderate","High","Moderate","Moderate"
"1878","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-52.625,52.625,"SSP1-2.6","SST",0.032160627,0,0.185410018,0.724952985,0.991342046,0.098091961,0.502202025,0.308679667,0.069483451,0.151061146,0.321716169,0.013280255,0.235630908,0.33609538,0.475078925,0.381694099,0.138885255,0.134373387,0.333605525,0.324643206,"Low","Low","Low","Critical","Low","Critical","High","High","Low","Low","Moderate","Low","Moderate","High","Low","Moderate"
"1879","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-52.375,52.625,"SSP1-2.6","SST",0.029554258,0,0.15895587,0.742475047,0.991342046,0.098091961,0.502202025,0.305032322,0.069483451,0.151061146,0.336985822,0.004778544,0.232746294,0.346759412,0.474167089,0.382228102,0.140577241,0.143969737,0.338419414,0.343458203,"Low","Low","Low","Critical","Low","Critical","High","Critical","Low","Low","Moderate","Low","Moderate","High","Low","Moderate"
"1880","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-52.125,52.625,"SSP1-2.6","SST",0.025473415,0,0.126818291,0.760581671,0.991342046,0.098091961,0.502202025,0.299534382,0.069483451,0.151061146,0.315004574,0.002911198,0.228218344,0.359110847,0.472792603,0.383048048,0.134615092,0.134658685,0.335898789,0.359081115,"Low","Low","Low","Critical","Low","Critical","High","Critical","Low","Low","Moderate","Low","Moderate","High","Low","Moderate"
"1881","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-51.875,52.625,"SSP1-2.6","SST",0.021314801,0,0.122456428,0.740353572,0.991342046,0.098091961,0.502202025,0.304385172,0.069483451,0.151061146,0.267198801,0.003860951,0.2210312,0.350311358,0.474005301,0.38232368,0.122901087,0.11348835,0.324696315,0.359708191,"Low","Low","Low","Critical","Low","Critical","High","Critical","Low","Low","Moderate","Low","Moderate","High","Low","Moderate"
"1882","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-51.625,52.625,"SSP1-2.6","SST",0.019544028,0,0.063692528,0.714898424,0.991342046,0.098091961,0.502202025,0.319062223,0.069483451,0.151061146,0.246666292,0.005878696,0.199533745,0.344607797,0.477674564,0.380217791,0.118272396,0.104199807,0.315237307,0.389820176,"Low","Low","Low","Critical","Low","Critical","High","High","Low","Low","Moderate","Low","Low","High","Low","Moderate"
"1883","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-51.375,52.625,"SSP1-2.6","SST",0.020911448,0,0.034735259,0.708357893,0.991342046,0.098091961,0.502202025,0.362485524,0.069483451,0.151061146,0.222422784,0.000739467,0.19100115,0.34519993,0.488530389,0.374760346,0.110926712,0.096438097,0.305506411,0.401770862,"Low","Low","Low","Critical","Low","Critical","High","High","Low","Low","Moderate","Low","Low","Moderate","Low","Moderate"
"1884","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-51.125,52.625,"SSP1-2.6","SST",0.023260386,0,0.034735259,0.703618191,0.991342046,0.098091961,0.502202025,0.425369624,0.069483451,0.151061146,0.240898424,0.000777023,0.190403459,0.342448163,0.504251414,0.368984788,0.115555011,0.10371151,0.300647525,0.387361765,"Low","Low","Low","Critical","Low","Critical","High","High","Low","Low","Moderate","Low","Low","Moderate","Low","Moderate"
"1885","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-54.375,52.375,"SSP1-2.6","SST",0.028323859,0,0.260934068,0.669667222,0.991342046,0.098091961,0.502202025,0.29962715,0.069483451,0.151061146,0.355118834,0.003374698,0.239731287,0.309547334,0.472815796,0.383034064,0.144759532,0.152694582,0.340586611,0.30383546,"Low","Low","Moderate","High","Low","Critical","High","Critical","Low","Low","Moderate","Low","Moderate","High","Low","Moderate"
"1886","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-54.125,52.375,"SSP1-2.6","SST",0.027285619,0,0.23316708,0.668186305,0.991342046,0.098091961,0.502202025,0.296262888,0.069483451,0.151061146,0.365263581,0.005167548,0.232159751,0.308756501,0.47197473,0.383544467,0.147743931,0.156821055,0.340887581,0.313922334,"Low","Low","Low","High","Low","Critical","High","Critical","Low","Low","Moderate","Low","Moderate","High","Low","Moderate"
"1887","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-53.875,52.375,"SSP1-2.6","SST",0.028066629,0,0.21077134,0.672167037,0.991342046,0.098091961,0.502202025,0.297805336,0.069483451,0.151061146,0.312148981,0.004017551,0.227751252,0.310665033,0.472360342,0.383309625,0.134177782,0.133023604,0.332062194,0.312345846,"Low","Low","Low","High","Low","Critical","High","Critical","Low","Low","Moderate","Low","Moderate","High","Low","Moderate"
"1888","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-53.625,52.375,"SSP1-2.6","SST",0.030716345,0,0.055539324,0.680931434,0.991342046,0.098091961,0.502202025,0.304972309,0.069483451,0.151061146,0.32329705,0.007217728,0.191796776,0.326880057,0.474152085,0.382236954,0.137764844,0.136996215,0.329655376,0.382815975,"Low","Low","Low","High","Low","Critical","High","Critical","Low","Low","Moderate","Low","Low","High","Low","Moderate"
"1889","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-53.375,52.375,"SSP1-2.6","SST",0.033292486,0,0.06929534,0.698709593,0.991342046,0.098091961,0.502202025,0.316765934,0.069483451,0.151061146,0.334438798,0.005994888,0.200324355,0.333459613,0.477100492,0.380538697,0.140244571,0.142429526,0.331525493,0.375730097,"Low","Low","Low","High","Low","Critical","High","High","Low","Low","Moderate","Low","Low","High","Low","Moderate"
"1890","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-53.125,52.375,"SSP1-2.6","SST",0.034987907,0,0.185281317,0.737955694,0.991342046,0.098091961,0.502202025,0.319865479,0.069483451,0.151061146,0.349093526,0.006191935,0.23955623,0.341849469,0.477875378,0.380106291,0.143957515,0.149060375,0.339018873,0.330102041,"Low","Low","Low","Critical","Low","Critical","High","High","Low","Low","Moderate","Low","Moderate","High","Low","Moderate"
"1891","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-52.875,52.375,"SSP1-2.6","SST",0.036942017,0,0.144893752,0.743382254,0.991342046,0.098091961,0.502202025,0.325216553,0.069483451,0.151061146,0.340485996,0.009772008,0.231304506,0.346876054,0.479213146,0.379373522,0.14270065,0.144013568,0.335446754,0.342680208,"Low","Low","Low","Critical","Low","Critical","High","High","Low","Low","Moderate","Low","Moderate","High","Low","Moderate"
"1892","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-52.625,52.375,"SSP1-2.6","SST",0.036814976,0,0.147444434,0.749481083,0.991342046,0.098091961,0.502202025,0.320931678,0.069483451,0.151061146,0.328344656,0.008522463,0.233435123,0.349689991,0.478141927,0.379958897,0.139352929,0.138868415,0.334648636,0.341796634,"Low","Low","Low","Critical","Low","Critical","High","High","Low","Low","Moderate","Low","Moderate","High","Low","Moderate"
"1893","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-52.375,52.375,"SSP1-2.6","SST",0.034840011,0,0.168975761,0.762957867,0.991342046,0.098091961,0.502202025,0.316106495,0.069483451,0.151061146,0.331714173,0.006197771,0.24169341,0.355062682,0.476935632,0.380631444,0.139614135,0.141128426,0.337819288,0.337069203,"Low","Low","Low","Critical","Low","Critical","High","High","Low","Low","Moderate","Low","Moderate","High","Low","Moderate"
"1894","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-52.125,52.375,"SSP1-2.6","SST",0.031915466,0,0.130419383,0.764577068,0.991342046,0.098091961,0.502202025,0.313033024,0.069483451,0.151061146,0.32839433,0.003737016,0.231727979,0.359543451,0.476167264,0.381067177,0.138168986,0.140406014,0.336861544,0.354806836,"Low","Low","Low","Critical","Low","Critical","High","High","Low","Low","Moderate","Low","Moderate","High","Low","Moderate"
